"날짜","종가","오픈","고가","저가","변동 %"
"2009년 04월 21일","197.88","194.60","199.94","194.60","1.60%"
"2009년 04월 20일","194.77","193.17","197.31","193.17","0.21%"
"2009년 04월 17일","194.36","193.92","195.29","193.31","-0.35%"
"2009년 04월 16일","195.04","195.03","195.76","192.36","-0.11%"
"2009년 04월 15일","195.25","193.11","197.63","193.11","0.98%"
"2009년 04월 14일","193.35","193.68","194.95","191.90","-0.25%"
"2009년 04월 13일","193.84","194.60","196.44","191.67","-0.33%"
"2009년 04월 10일","194.48","192.52","195.38","189.58","0.54%"
"2009년 04월 09일","193.43","197.38","198.39","192.52","-2.10%"
"2009년 04월 08일","197.57","192.69","199.07","192.69","2.44%"
"2009년 04월 07일","192.86","192.37","195.60","192.19","0.97%"
"2009년 04월 06일","191.01","195.38","195.54","190.85","-2.36%"
"2009년 04월 03일","195.62","194.53","198.08","191.50","0.49%"
"2009년 04월 02일","194.67","199.57","200.16","194.51","-3.14%"
"2009년 04월 01일","200.98","200.79","204.68","197.50","-0.05%"
"2009년 03월 31일","201.08","203.57","209.12","200.81","-1.58%"
"2009년 03월 30일","204.31","197.45","204.92","197.45","3.77%"
"2009년 03월 27일","196.88","193.02","198.09","190.96","1.02%"
"2009년 03월 26일","194.89","198.42","200.06","194.00","-1.93%"
"2009년 03월 25일","198.72","202.31","203.62","198.44","-2.13%"
"2009년 03월 24일","203.04","202.34","203.67","200.73","0.02%"
"2009년 03월 23일","202.99","204.51","206.81","202.21","-1.10%"
"2009년 03월 20일","205.24","204.25","208.18","202.92","0.75%"
"2009년 03월 19일","203.72","206.14","206.41","200.79","-1.67%"
"2009년 03월 18일","207.18","207.04","209.69","203.55","-0.07%"
"2009년 03월 17일","207.32","209.81","210.07","204.75","-1.28%"
"2009년 03월 16일","210.00","216.83","217.81","209.53","-3.36%"
"2009년 03월 13일","217.31","215.37","218.74","214.17","-0.71%"
"2009년 03월 12일","218.86","216.33","219.95","215.58","2.05%"
"2009년 03월 11일","214.46","219.43","219.59","213.71","-2.36%"
"2009년 03월 10일","219.64","225.22","228.23","218.83","-2.88%"
"2009년 03월 09일","226.15","226.30","228.81","224.37","0.06%"
"2009년 03월 06일","226.02","233.14","233.74","225.71","-1.39%"
"2009년 03월 05일","229.20","226.59","229.38","223.52","1.11%"
"2009년 03월 04일","226.68","226.70","230.80","223.57","-0.07%"
"2009년 03월 03일","226.84","229.41","233.00","225.71","-1.15%"
"2009년 03월 02일","229.49","224.05","233.19","224.05","2.36%"
"2009년 02월 27일","224.20","221.25","225.73","220.84","1.29%"
"2009년 02월 26일","221.35","221.65","223.39","220.07","-0.18%"
"2009년 02월 25일","221.75","222.07","222.18","217.89","-0.03%"
"2009년 02월 24일","221.81","218.31","222.04","218.22","1.07%"
"2009년 02월 23일","219.47","221.27","222.03","215.62","-1.28%"
"2009년 02월 20일","222.31","215.21","222.31","215.03","2.54%"
"2009년 02월 19일","216.81","214.67","217.83","214.39","1.19%"
"2009년 02월 18일","214.25","213.27","216.75","211.34","0.64%"
"2009년 02월 17일","212.89","209.07","213.64","208.29","1.77%"
"2009년 02월 16일","209.18","204.79","209.18","204.79","1.83%"
"2009년 02월 13일","205.42","204.94","206.21","203.57","0.29%"
"2009년 02월 12일","204.83","203.39","206.49","201.93","0.30%"
"2009년 02월 11일","204.22","203.11","207.86","202.40","0.34%"
"2009년 02월 10일","203.53","201.00","203.76","201.00","1.02%"
"2009년 02월 09일","201.47","200.42","203.10","200.28","0.49%"
"2009년 02월 06일","200.49","200.54","203.23","199.81","-0.30%"
"2009년 02월 05일","201.09","201.70","203.41","200.45","-0.32%"
"2009년 02월 04일","201.73","203.83","203.88","200.22","-1.15%"
"2009년 02월 03일","204.08","203.01","204.71","201.49","0.35%"
"2009년 02월 02일","203.36","201.58","204.21","201.58","0.68%"
"2009년 01월 30일","201.99","201.02","203.00","200.27","0.51%"
"2009년 01월 29일","200.96","199.85","202.33","198.08","0.11%"
"2009년 01월 28일","200.74","204.38","204.98","199.41","-1.29%"
"2009년 01월 27일","203.37","203.21","203.37","203.21","0.00%"
"2009년 01월 26일","203.36","203.33","203.36","203.33","0.00%"
"2009년 01월 23일","203.36","201.07","204.56","201.07","1.17%"
"2009년 01월 22일","201.00","200.03","201.75","198.83","0.35%"
"2009년 01월 21일","200.30","200.22","202.53","199.06","0.02%"
"2009년 01월 20일","200.26","198.49","202.89","197.54","0.62%"
"2009년 01월 19일","199.03","197.65","201.10","195.50","0.58%"
"2009년 01월 16일","197.88","200.81","202.44","197.65","-2.88%"
"2009년 01월 15일","203.75","197.94","203.97","197.48","2.85%"
"2009년 01월 14일","198.10","197.94","198.35","195.00","-0.01%"
"2009년 01월 13일","198.12","197.29","202.40","196.06","-0.01%"
"2009년 01월 12일","198.13","196.83","200.68","194.69","0.43%"
"2009년 01월 09일","197.28","194.39","197.57","192.43","1.38%"
"2009년 01월 08일","194.59","189.11","195.74","189.11","2.87%"
"2009년 01월 07일","189.17","188.66","189.91","187.55","-1.43%"
"2009년 01월 06일","191.91","188.83","194.84","188.83","-0.35%"
"2009년 01월 05일","192.59","193.89","194.19","189.50","-0.53%"
"2009년 01월 02일","193.61","193.60","195.72","189.83","4.59%"
"2009년 01월 01일","185.11","184.95","185.11","184.95","0.00%"
"2008년 12월 31일","185.11","184.07","185.11","183.63","0.39%"
"2008년 12월 30일","184.40","182.00","185.06","181.87","-0.06%"
"2008년 12월 29일","184.51","185.75","188.59","183.99","-2.86%"
"2008년 12월 26일","189.95","190.95","191.06","186.41","-0.71%"
"2008년 12월 25일","191.30","190.70","191.48","190.70","0.07%"
"2008년 12월 24일","191.16","194.35","196.19","189.98","-2.08%"
"2008년 12월 23일","195.23","190.96","197.86","189.78","2.19%"
"2008년 12월 22일","191.05","187.29","191.69","187.29","1.60%"
"2008년 12월 19일","188.04","188.16","192.85","185.90","-0.03%"
"2008년 12월 18일","188.09","193.72","193.80","187.29","-2.97%"
"2008년 12월 17일","193.84","190.63","195.31","190.63","-1.68%"
"2008년 12월 16일","197.16","198.72","200.51","194.19","-0.96%"
"2008년 12월 15일","199.07","200.10","200.51","193.64","-0.57%"
"2008년 12월 12일","200.22","197.69","201.34","193.52","1.13%"
"2008년 12월 11일","197.99","202.93","203.38","194.06","-2.50%"
"2008년 12월 10일","203.07","208.05","210.42","201.15","-2.43%"
"2008년 12월 09일","208.12","209.70","211.75","207.59","-1.13%"
"2008년 12월 08일","210.50","214.49","214.95","209.10","-1.95%"
"2008년 12월 05일","214.68","215.16","217.11","213.27","-0.61%"
"2008년 12월 04일","216.00","211.59","216.00","211.58","1.06%"
"2008년 12월 03일","213.74","212.38","213.90","207.58","0.61%"
"2008년 12월 02일","212.44","209.04","215.75","209.04","1.54%"
"2008년 12월 01일","209.22","214.97","216.44","209.04","-2.78%"
"2008년 11월 28일","215.21","215.22","217.01","212.38","-0.47%"
"2008년 11월 27일","216.22","215.38","218.85","213.77","-0.12%"
"2008년 11월 26일","216.47","219.94","221.56","213.79","-1.67%"
"2008년 11월 25일","220.15","220.81","221.01","215.23","-0.59%"
"2008년 11월 24일","221.45","218.62","222.44","215.20","1.20%"
"2008년 11월 21일","218.82","218.95","223.40","217.69","-0.16%"
"2008년 11월 20일","219.16","211.62","222.30","211.62","3.46%"
"2008년 11월 19일","211.84","211.98","213.07","207.94","-0.19%"
"2008년 11월 18일","212.25","205.04","212.30","205.04","2.88%"
"2008년 11월 17일","206.31","205.03","209.61","204.23","0.57%"
"2008년 11월 14일","205.14","203.50","205.26","200.83","0.71%"
"2008년 11월 13일","203.70","198.36","205.25","198.35","2.48%"
"2008년 11월 12일","198.77","194.36","199.70","194.36","1.94%"
"2008년 11월 11일","194.99","193.78","199.62","192.67","0.08%"
"2008년 11월 10일","194.83","193.79","196.06","191.28","0.28%"
"2008년 11월 07일","194.28","195.06","201.03","189.67","-0.47%"
"2008년 11월 06일","195.19","185.43","195.19","185.43","5.11%"
"2008년 11월 05일","185.70","185.40","186.81","182.10","-0.01%"
"2008년 11월 04일","185.71","180.51","190.47","180.51","2.25%"
"2008년 11월 03일","181.63","186.43","193.18","181.24","-3.48%"
"2008년 10월 31일","188.17","180.95","191.36","176.92","3.39%"
"2008년 10월 30일","182.00","210.03","211.15","180.89","-10.32%"
"2008년 10월 29일","202.95","212.84","213.10","197.44","-5.08%"
"2008년 10월 28일","213.82","212.72","219.29","209.99","0.36%"
"2008년 10월 27일","213.06","208.21","214.56","197.30","1.97%"
"2008년 10월 24일","208.94","198.94","215.12","198.93","1.36%"
"2008년 10월 23일","206.13","197.50","211.19","197.50","3.40%"
"2008년 10월 22일","199.36","193.11","208.72","178.53","3.19%"
"2008년 10월 21일","193.19","192.95","195.58","180.06","0.69%"
"2008년 10월 20일","191.87","195.14","195.53","185.12","-1.74%"
"2008년 10월 17일","195.27","200.47","200.65","191.16","-2.74%"
"2008년 10월 16일","200.77","181.15","201.32","181.15","10.71%"
"2008년 10월 15일","181.34","176.45","184.08","175.89","2.67%"
"2008년 10월 14일","176.63","181.38","181.62","172.15","-2.68%"
"2008년 10월 13일","181.49","191.23","191.55","179.29","-5.13%"
"2008년 10월 10일","191.31","202.36","213.17","179.20","-5.62%"
"2008년 10월 09일","202.70","203.99","215.16","201.00","-1.00%"
"2008년 10월 08일","204.74","194.97","205.19","193.76","5.03%"
"2008년 10월 07일","194.93","184.23","196.73","184.23","5.11%"
"2008년 10월 06일","185.45","178.89","188.10","178.89","3.73%"
"2008년 10월 03일","178.78","178.67","179.45","178.31","0.01%"
"2008년 10월 02일","178.77","173.20","179.15","173.20","3.06%"
"2008년 10월 01일","173.47","173.05","174.71","173.05","-1.62%"
"2008년 09월 30일","176.32","174.51","179.76","174.51","1.81%"
"2008년 09월 29일","173.19","170.20","175.35","170.20","2.10%"
"2008년 09월 26일","169.62","169.79","170.64","168.53","-0.12%"
"2008년 09월 25일","169.83","169.10","171.34","168.57","0.40%"
"2008년 09월 24일","169.16","168.32","170.12","167.35","0.33%"
"2008년 09월 23일","168.60","165.02","169.69","165.02","2.08%"
"2008년 09월 22일","165.17","166.70","167.98","162.68","-1.01%"
"2008년 09월 19일","166.86","163.85","167.80","163.70","-1.18%"
"2008년 09월 18일","168.85","163.18","169.36","163.18","3.43%"
"2008년 09월 17일","163.25","169.30","169.44","162.30","-3.57%"
"2008년 09월 16일","169.29","162.32","170.87","162.32","4.31%"
"2008년 09월 15일","162.30","161.74","162.30","161.33","0.27%"
"2008년 09월 12일","161.87","161.92","163.21","159.94","0.07%"
"2008년 09월 11일","161.75","160.18","162.80","159.05","1.34%"
"2008년 09월 10일","159.61","160.07","160.58","158.22","-0.85%"
"2008년 09월 09일","160.98","157.88","162.45","157.88","1.81%"
"2008년 09월 08일","158.12","163.36","163.88","157.29","-3.23%"
"2008년 09월 05일","163.39","165.07","167.33","162.25","-1.22%"
"2008년 09월 04일","165.41","167.72","167.79","164.40","-1.44%"
"2008년 09월 03일","167.83","165.38","169.61","165.19","1.37%"
"2008년 09월 02일","165.56","163.48","165.92","162.38","1.25%"
"2008년 09월 01일","163.51","159.21","164.44","158.65","2.80%"
"2008년 08월 29일","159.05","158.79","159.50","158.06","0.11%"
"2008년 08월 28일","158.88","158.44","158.88","157.39","0.16%"
"2008년 08월 27일","158.62","159.01","159.78","157.55","-0.26%"
"2008년 08월 26일","159.03","157.46","159.33","157.46","1.11%"
"2008년 08월 25일","157.29","155.60","157.79","155.39","1.05%"
"2008년 08월 22일","155.65","153.37","155.94","153.37","1.14%"
"2008년 08월 21일","153.89","151.41","154.13","151.41","1.60%"
"2008년 08월 20일","151.46","152.91","153.57","151.42","-1.35%"
"2008년 08월 19일","153.54","151.77","153.54","151.77","1.59%"
"2008년 08월 18일","151.14","151.43","152.44","151.10","-0.11%"
"2008년 08월 15일","151.31","151.52","151.57","150.98","-0.15%"
"2008년 08월 14일","151.53","151.37","151.65","151.09","-0.09%"
"2008년 08월 13일","151.67","150.52","151.71","150.52","0.74%"
"2008년 08월 12일","150.56","150.04","150.83","149.88","-0.07%"
"2008년 08월 11일","150.66","150.23","151.20","149.59","0.38%"
"2008년 08월 08일","150.09","148.14","150.20","148.13","1.34%"
"2008년 08월 07일","148.10","148.60","148.69","147.84","-0.15%"
"2008년 08월 06일","148.32","147.93","148.54","147.79","-0.04%"
"2008년 08월 05일","148.38","147.26","148.75","147.26","-0.08%"
"2008년 08월 04일","148.50","147.87","148.79","147.87","0.01%"
"2008년 08월 01일","148.49","148.13","148.56","147.69","0.21%"
"2008년 07월 31일","148.18","148.64","148.96","147.49","-0.36%"
"2008년 07월 30일","148.72","147.07","148.72","147.07","1.09%"
"2008년 07월 29일","147.12","147.30","148.10","147.08","-0.03%"
"2008년 07월 28일","147.16","147.71","147.84","147.02","-0.40%"
"2008년 07월 25일","147.75","147.41","148.12","147.29","0.06%"
"2008년 07월 24일","147.66","147.75","148.25","147.22","1.28%"
"2008년 07월 23일","145.80","149.11","149.20","145.75","-1.65%"
"2008년 07월 22일","148.24","148.99","149.42","148.19","-0.55%"
"2008년 07월 21일","149.06","148.59","149.38","147.97","0.28%"
"2008년 07월 18일","148.64","148.44","148.91","147.79","0.96%"
"2008년 07월 17일","147.23","147.69","148.42","147.19","0.68%"
"2008년 07월 16일","146.24","147.77","148.26","146.20","-0.75%"
"2008년 07월 15일","147.34","146.71","148.15","146.71","0.92%"
"2008년 07월 14일","145.99","146.65","147.44","145.95","-0.23%"
"2008년 07월 11일","146.32","146.46","146.95","145.68","0.25%"
"2008년 07월 10일","145.95","145.42","146.55","145.03","0.20%"
"2008년 07월 09일","145.66","150.54","150.57","144.93","-2.42%"
"2008년 07월 08일","149.27","151.77","151.81","149.23","-1.39%"
"2008년 07월 07일","151.37","151.61","152.27","151.00","-1.01%"
"2008년 07월 04일","152.91","152.82","153.72","151.63","0.24%"
"2008년 07월 03일","152.54","151.42","152.94","150.28","0.83%"
"2008년 07월 02일","151.28","153.53","154.12","150.77","-1.24%"
"2008년 07월 01일","153.18","152.56","153.58","152.29","-0.10%"
"2008년 06월 30일","153.33","151.99","153.33","151.69","0.85%"
"2008년 06월 27일","152.04","150.92","152.76","150.59","0.11%"
"2008년 06월 26일","151.88","151.15","151.88","150.50","0.77%"
"2008년 06월 25일","150.72","150.39","151.24","150.09","0.34%"
"2008년 06월 24일","150.21","151.14","151.24","149.27","0.84%"
"2008년 06월 23일","148.96","149.37","151.42","148.92","-0.35%"
"2008년 06월 20일","149.49","149.13","150.14","148.55","0.13%"
"2008년 06월 19일","149.29","149.48","150.25","148.74","-0.10%"
"2008년 06월 18일","149.44","148.41","149.78","147.75","1.09%"
"2008년 06월 17일","147.83","150.56","150.60","147.79","-1.77%"
"2008년 06월 16일","150.50","151.65","151.73","149.92","-0.53%"
"2008년 06월 13일","151.30","148.90","151.84","148.90","1.10%"
"2008년 06월 12일","149.66","148.94","150.43","148.48","0.47%"
"2008년 06월 11일","148.96","148.08","149.07","147.73","0.36%"
"2008년 06월 10일","148.42","149.06","149.21","147.46","-0.60%"
"2008년 06월 09일","149.32","148.76","149.32","148.18","0.24%"
"2008년 06월 06일","148.96","147.23","148.96","147.23","1.10%"
"2008년 06월 05일","147.34","146.51","147.73","146.51","-0.07%"
"2008년 06월 04일","147.45","146.78","147.45","145.60","0.90%"
"2008년 06월 03일","146.13","147.80","147.84","146.07","-2.00%"
"2008년 06월 02일","149.11","147.66","149.11","147.25","0.68%"
"2008년 05월 30일","148.11","148.49","148.90","147.59","-0.33%"
"2008년 05월 29일","148.60","149.28","149.61","147.87","-0.25%"
"2008년 05월 28일","148.97","149.25","150.05","148.56","-0.52%"
"2008년 05월 27일","149.75","150.79","151.68","149.13","-0.95%"
"2008년 05월 26일","151.19","150.62","151.39","150.52","0.36%"
"2008년 05월 23일","150.65","150.29","150.92","149.53","0.31%"
"2008년 05월 22일","150.18","149.67","150.56","149.26","0.84%"
"2008년 05월 21일","148.93","149.80","151.62","148.88","-1.14%"
"2008년 05월 20일","150.64","149.53","150.64","148.73","0.94%"
"2008년 05월 19일","149.23","148.25","149.98","147.95","0.55%"
"2008년 05월 16일","148.41","149.36","149.59","148.18","-0.31%"
"2008년 05월 15일","148.87","149.51","150.27","148.82","-0.47%"
"2008년 05월 14일","149.58","149.56","150.39","149.04","0.01%"
"2008년 05월 13일","149.56","149.71","149.91","148.35","0.34%"
"2008년 05월 12일","149.06","149.41","149.83","149.01","-0.23%"
"2008년 05월 09일","149.40","148.51","150.34","148.18","0.58%"
"2008년 05월 08일","148.54","147.32","149.99","146.79","0.49%"
"2008년 05월 07일","147.81","143.72","147.81","143.72","2.80%"
"2008년 05월 06일","143.79","144.35","145.68","143.74","0.64%"
"2008년 05월 05일","142.88","144.42","144.51","142.84","-1.14%"
"2008년 05월 02일","144.53","143.42","145.10","143.00","0.08%"
"2008년 05월 01일","144.41","143.62","144.41","143.42","0.62%"
"2008년 04월 30일","143.52","143.27","144.03","142.96","-0.15%"
"2008년 04월 29일","143.74","142.26","143.74","141.62","1.00%"
"2008년 04월 28일","142.31","142.06","142.55","141.76","0.18%"
"2008년 04월 25일","142.06","142.49","142.56","141.50","-0.36%"
"2008년 04월 24일","142.58","141.88","142.75","141.42","0.46%"
"2008년 04월 23일","141.93","142.63","143.44","141.55","-0.53%"
"2008년 04월 22일","142.68","141.60","143.37","141.60","0.73%"
"2008년 04월 21일","141.65","142.69","142.80","141.24","-0.68%"
"2008년 04월 18일","142.62","141.99","143.68","141.99","0.42%"
"2008년 04월 17일","142.03","141.28","142.84","140.83","0.37%"
"2008년 04월 16일","141.50","141.40","142.40","141.08","0.26%"
"2008년 04월 15일","141.13","141.06","141.13","141.06","0.83%"
"2008년 04월 14일","139.97","138.85","140.21","138.85","0.30%"
"2008년 04월 11일","139.55","139.35","139.62","139.03","-0.08%"
"2008년 04월 10일","139.66","139.22","140.13","139.22","0.19%"
"2008년 04월 09일","139.39","139.37","139.68","139.05","-0.01%"
"2008년 04월 08일","139.41","139.02","139.74","138.95","0.11%"
"2008년 04월 07일","139.25","138.82","139.32","138.62","0.35%"
"2008년 04월 04일","138.77","139.03","139.66","138.30","-0.17%"
"2008년 04월 03일","139.01","138.46","139.46","138.36","0.10%"
"2008년 04월 02일","138.87","139.90","140.16","138.57","-1.03%"
"2008년 04월 01일","140.32","141.16","141.46","139.74","-0.64%"
"2008년 03월 31일","141.23","141.23","141.63","139.37","-0.28%"
"2008년 03월 28일","141.63","140.90","142.29","139.75","0.53%"
"2008년 03월 27일","140.88","140.81","141.94","139.03","0.36%"
"2008년 03월 26일","140.37","138.95","141.28","138.52","1.41%"
"2008년 03월 25일","138.42","140.50","140.97","138.34","-2.06%"
"2008년 03월 24일","141.33","141.28","141.33","141.28","-0.63%"
"2008년 03월 21일","142.22","142.58","143.15","141.89","-0.66%"
"2008년 03월 20일","143.16","143.46","144.10","142.88","0.20%"
"2008년 03월 19일","142.87","142.51","144.19","141.20","0.18%"
"2008년 03월 18일","142.61","144.55","145.57","142.36","-1.39%"
"2008년 03월 17일","144.62","140.61","145.58","140.61","2.81%"
"2008년 03월 14일","140.67","138.18","140.89","137.98","1.54%"
"2008년 03월 13일","138.54","136.74","138.67","136.74","1.28%"
"2008년 03월 12일","136.79","135.37","136.98","135.36","0.17%"
"2008년 03월 11일","136.56","136.25","138.02","136.20","0.54%"
"2008년 03월 10일","135.83","134.61","136.05","134.45","0.87%"
"2008년 03월 07일","134.66","133.55","134.88","133.55","0.76%"
"2008년 03월 06일","133.64","133.27","133.72","133.27","0.21%"
"2008년 03월 05일","133.36","133.13","133.50","133.10","0.08%"
"2008년 03월 04일","133.26","133.39","133.44","132.97","-0.02%"
"2008년 03월 03일","133.29","132.57","133.36","132.56","0.95%"
"2008년 02월 29일","132.03","131.61","132.21","131.40","0.28%"
"2008년 02월 28일","131.66","131.67","132.02","130.92","-0.07%"
"2008년 02월 27일","131.75","132.08","132.31","131.59","-0.45%"
"2008년 02월 26일","132.35","132.33","132.53","132.01","-0.06%"
"2008년 02월 25일","132.43","132.67","132.81","132.31","-0.29%"
"2008년 02월 22일","132.82","132.75","132.98","132.63","0.01%"
"2008년 02월 21일","132.81","132.36","132.83","132.26","0.26%"
"2008년 02월 20일","132.46","131.99","132.47","131.82","0.35%"
"2008년 02월 19일","132.00","131.73","132.12","131.65","0.06%"
"2008년 02월 18일","131.92","131.50","131.97","131.48","0.23%"
"2008년 02월 15일","131.62","131.42","132.02","131.42","0.12%"
"2008년 02월 14일","131.46","131.34","131.64","131.01","0.05%"
"2008년 02월 13일","131.40","131.42","131.65","131.03","-0.08%"
"2008년 02월 12일","131.51","131.38","131.62","131.25","0.06%"
"2008년 02월 11일","131.43","131.45","131.64","131.30","0.35%"
"2008년 02월 08일","130.97","130.88","130.98","130.87","-0.02%"
"2008년 02월 07일","131.00","130.91","131.00","130.91","0.01%"
"2008년 02월 06일","130.99","131.27","131.35","130.89","-0.27%"
"2008년 02월 05일","131.35","131.02","131.35","130.81","0.19%"
"2008년 02월 04일","131.10","131.17","131.32","130.94","-0.27%"
"2008년 02월 01일","131.45","131.36","131.57","131.09","0.02%"
"2008년 01월 31일","131.43","131.25","131.85","131.19","0.05%"
"2008년 01월 30일","131.37","130.88","131.43","130.86","0.10%"
"2008년 01월 29일","131.24","131.47","131.71","131.16","-0.56%"
"2008년 01월 28일","131.98","131.24","132.00","131.24","0.53%"
"2008년 01월 25일","131.28","131.04","131.60","130.90","-0.11%"
"2008년 01월 24일","131.42","131.29","131.60","131.10","-0.25%"
"2008년 01월 23일","131.75","130.77","131.95","130.63","-0.03%"
"2008년 01월 22일","131.79","131.51","132.13","131.47","0.61%"
"2008년 01월 21일","130.99","130.44","131.10","130.40","0.61%"
"2008년 01월 18일","130.19","130.39","131.16","130.00","-0.19%"
"2008년 01월 17일","130.44","130.40","130.81","129.99","0.35%"
"2008년 01월 16일","129.98","129.22","130.00","129.22","0.61%"
"2008년 01월 15일","129.19","129.20","129.31","128.72","-0.05%"
"2008년 01월 14일","129.26","129.13","129.36","128.94","0.13%"
"2008년 01월 11일","129.09","128.88","129.27","128.40","0.12%"
"2008년 01월 10일","128.94","129.01","129.16","128.34","-0.09%"
"2008년 01월 09일","129.06","129.55","129.69","128.96","-0.19%"
"2008년 01월 08일","129.30","129.41","129.48","128.79","-0.06%"
"2008년 01월 07일","129.38","128.99","129.84","128.99","0.26%"
"2008년 01월 04일","129.04","128.73","129.07","128.57","0.20%"
"2008년 01월 03일","128.78","128.86","129.15","128.67","0.25%"
"2008년 01월 02일","128.46","127.65","128.50","127.51","0.23%"
"2008년 01월 01일","128.16","128.11","128.17","128.10","0.00%"
"2007년 12월 31일","128.16","128.10","128.16","128.08","0.00%"
"2007년 12월 28일","128.16","128.45","128.59","127.95","-0.29%"
"2007년 12월 27일","128.53","127.82","128.56","127.69","0.55%"
"2007년 12월 26일","127.83","128.15","128.32","127.78","-0.28%"
"2007년 12월 25일","128.19","127.83","128.25","127.82","0.24%"
"2007년 12월 24일","127.88","127.60","127.92","127.18","0.14%"
"2007년 12월 21일","127.70","128.02","128.63","127.60","-0.28%"
"2007년 12월 20일","128.06","127.29","128.16","127.03","0.57%"
"2007년 12월 19일","127.34","127.17","127.37","127.15","0.10%"
"2007년 12월 18일","127.21","126.45","127.64","126.45","0.55%"
"2007년 12월 17일","126.51","126.09","126.77","126.09","0.27%"
"2007년 12월 14일","126.17","125.43","126.23","125.43","0.51%"
"2007년 12월 13일","125.53","125.59","125.68","125.17","-0.10%"
"2007년 12월 12일","125.66","125.15","125.92","125.15","0.38%"
"2007년 12월 11일","125.19","124.85","125.22","124.75","0.26%"
"2007년 12월 10일","124.87","124.09","124.97","124.08","0.57%"
"2007년 12월 07일","124.16","124.32","124.47","124.02","-0.17%"
"2007년 12월 06일","124.37","124.81","125.21","124.19","-0.41%"
"2007년 12월 05일","124.88","124.65","125.03","124.61","0.15%"
"2007년 12월 04일","124.69","124.91","124.95","124.54","-0.22%"
"2007년 12월 03일","124.97","124.87","125.03","124.42","0.36%"
"2007년 11월 30일","124.52","125.76","125.86","124.44","-1.02%"
"2007년 11월 29일","125.80","125.90","126.04","125.39","-0.13%"
"2007년 11월 28일","125.97","125.74","126.08","125.44","0.14%"
"2007년 11월 27일","125.80","125.61","126.46","125.49","0.12%"
"2007년 11월 26일","125.65","122.82","125.75","122.82","-0.10%"
"2007년 11월 23일","125.78","125.87","126.52","125.59","-0.13%"
"2007년 11월 22일","125.94","125.28","126.42","125.28","0.47%"
"2007년 11월 21일","125.35","124.14","125.38","124.14","0.93%"
"2007년 11월 20일","124.19","123.69","124.87","123.69","0.36%"
"2007년 11월 19일","123.75","123.49","123.83","123.28","0.15%"
"2007년 11월 16일","123.56","123.27","124.12","123.27","0.17%"
"2007년 11월 15일","123.35","122.98","123.44","122.97","0.26%"
"2007년 11월 14일","123.03","123.52","123.57","122.50","-0.45%"
"2007년 11월 13일","123.59","122.90","124.02","122.90","0.53%"
"2007년 11월 12일","122.94","122.29","122.99","122.29","0.47%"
"2007년 11월 09일","122.36","122.25","122.42","121.99","0.06%"
"2007년 11월 08일","122.29","121.70","122.51","121.64","0.45%"
"2007년 11월 07일","121.74","121.73","121.82","121.07","-0.04%"
"2007년 11월 06일","121.79","121.75","122.02","121.58","-0.01%"
"2007년 11월 05일","121.80","121.55","121.83","121.24","0.10%"
"2007년 11월 02일","121.68","121.03","121.88","121.03","0.47%"
"2007년 11월 01일","121.11","120.49","121.33","120.44","0.47%"
"2007년 10월 31일","120.54","121.32","121.38","120.31","-0.70%"
"2007년 10월 30일","121.39","121.25","121.77","120.95","0.07%"
"2007년 10월 29일","121.31","121.14","121.87","121.12","-0.13%"
"2007년 10월 26일","121.47","122.45","122.56","121.36","-0.84%"
"2007년 10월 25일","122.50","122.44","122.67","122.33","0.01%"
"2007년 10월 24일","122.49","122.28","122.50","122.13","0.12%"
"2007년 10월 23일","122.34","122.36","122.42","122.04","0.18%"
"2007년 10월 22일","122.12","122.25","122.35","122.01","0.11%"
"2007년 10월 19일","121.98","121.83","122.09","121.73","-0.16%"
"2007년 10월 18일","122.18","121.98","122.27","121.98","-0.02%"
"2007년 10월 17일","122.20","121.98","122.37","121.91","0.13%"
"2007년 10월 16일","122.04","121.76","122.30","121.76","0.16%"
"2007년 10월 15일","121.84","122.20","122.31","121.76","-0.34%"
"2007년 10월 12일","122.26","122.13","122.42","121.80","0.07%"
"2007년 10월 11일","122.18","121.95","122.69","121.95","0.16%"
"2007년 10월 10일","121.98","121.97","122.11","121.81","-0.17%"
"2007년 10월 09일","122.19","121.95","122.24","121.90","0.25%"
"2007년 10월 08일","121.89","121.85","122.09","121.73","-0.16%"
"2007년 10월 05일","122.08","122.02","122.17","121.88","-0.02%"
"2007년 10월 04일","122.11","121.67","122.39","121.67","0.30%"
"2007년 10월 03일","121.75","121.67","121.75","121.65","0.00%"
"2007년 10월 02일","121.75","121.60","121.89","121.60","0.02%"
"2007년 10월 01일","121.73","121.86","121.98","121.65","-0.16%"
"2007년 09월 28일","121.92","122.38","122.44","121.71","-0.43%"
"2007년 09월 27일","122.45","122.48","122.69","122.27","-0.09%"
"2007년 09월 26일","122.56","122.54","122.72","122.49","-0.02%"
"2007년 09월 25일","122.59","122.59","122.72","122.49","-0.06%"
"2007년 09월 24일","122.66","122.72","122.78","122.50","-0.08%"
"2007년 09월 21일","122.76","122.78","122.96","122.22","-0.07%"
"2007년 09월 20일","122.85","123.14","123.24","122.65","-0.40%"
"2007년 09월 19일","123.34","122.97","123.39","122.89","-0.31%"
"2007년 09월 18일","123.72","123.35","123.76","123.34","0.25%"
"2007년 09월 17일","123.41","123.45","123.71","123.21","-0.10%"
"2007년 09월 14일","123.53","123.95","124.06","123.45","-0.40%"
